,year,rank,name,sector,industry,revenues,revchange,profits,prftchange,assets,employees,hqcity,hqstate,newcomer,profitable,ceowoman,jobgrowth,permalink
684,2020,185.0,Unilever,Household Products,Household and Personal Products,58179.0,-3.3,6295.8,-43.2,72738.3,149867,London,,no,yes,no,no,https://fortune.com/company/unilever/global500/
685,2020,186.0,Petronas,Energy,Energy,58027.0,-6.8,7975.1,-32.8,152218.4,47669,Kuala Lumpur,,no,yes,no,no,https://fortune.com/company/petronas/global500/
686,2020,187.0,China National Building Material Group,Materials,"Building Materials, Glass",57626.0,9.5,-104.9,-251.2,85590.2,204936,Beijing,,no,no,no,no,https://fortune.com/company/china-national-building-material-group/global500/
687,2020,188.0,Tokyo Electric Power,Energy,Utilities,57407.0,0.4,466.4,-77.8,110649.1,37892,Tokyo,,no,yes,no,no,https://fortune.com/company/tokyo-electric-power/global500/
688,2020,189.0,China Merchants Bank,Financials,Banks: Commercial and Savings,57252.0,4.0,13442.5,10.4,1064823.3,84683,Shenzhen,,no,yes,no,yes,https://fortune.com/company/china-merchants-bank/global500/
689,2020,190.0,Oil & Natural Gas,Energy,"Mining, Crude-Oil Production",57171.0,-6.9,1538.4,-64.7,66642.2,30105,New Delhi,,no,yes,no,no,https://fortune.com/company/oil-natural-gas/global500/
690,2020,191.0,China Poly Group,Financials,Real estate,57147.0,23.7,2030.9,35.8,188478.8,100393,Beijing,,no,yes,no,yes,https://fortune.com/company/china-poly-group/global500/
691,2020,192.0,Société Générale,Financials,Banks: Commercial and Savings,56852.0,-2.6,3635.3,-20.3,1522314.5,129586,Paris,,no,yes,no,no,https://fortune.com/company/societe-generale/global500/
692,2020,193.0,China Pacific Insurance (Group),Financials,"Insurance: Life, Health (stock)",55800.0,4.2,4015.5,47.4,219408.4,111247,Shanghai,,no,yes,no,yes,https://fortune.com/company/china-pacific-insurance-group/global500/
693,2020,194.0,POSCO,Materials,Metals,55592.0,-6.1,1599.8,2.8,68642.1,35261,Seoul,,no,yes,no,yes,https://fortune.com/company/posco/global500/
694,2020,195.0,Vinci,Engineering & Construction,Engineering & Construction,54788.0,4.7,3648.8,3.6,102252.9,222397,Rueil-Malmaison,,no,yes,no,yes,https://fortune.com/company/vinci/global500/
695,2020,196.0,ELO Group,Food & Drug Stores,Food & Drug Stores,54672.0,-10.0,-1637.5,,38708.2,308137,Croix,,no,no,no,no,https://fortune.com/company/auchan-holding/global500/
696,2020,197.0,Tencent Holdings,Technology,Internet Services and Retailing,54613.0,15.5,13506.6,13.5,136954.8,62885,Shenzhen,,no,yes,no,yes,https://fortune.com/company/tencent-holdings/global500/
697,2020,198.0,Nippon Steel Corporation,Materials,Metals,54465.0,-2.3,-3968.9,-275.2,68890.2,116462,Tokyo,,no,no,no,yes,https://fortune.com/company/nippon-steel-sumitomo-metal/global500/
698,2020,199.0,CNP Assurances,Financials,"Insurance: Life, Health (stock)",54365.0,19.6,1580.1,-2.0,494267.1,5353,Paris,,no,yes,no,yes,https://fortune.com/company/cnp-assurances/global500/
699,2020,200.0,Energy Transfer,Energy,Pipelines,54213.0,-0.4,3592.0,112.0,98880.0,12812,Dallas,Texas,no,yes,no,yes,https://fortune.com/company/energy-transfer-equity/global500/
700,2020,201.0,Telefónica,Telecommunications,Telecommunications,54197.0,-5.7,1278.2,-67.5,133427.5,113819,Madrid,,no,yes,no,no,https://fortune.com/company/telefonica/global500/
701,2020,202.0,Goldman Sachs Group,Financials,Banks: Commercial and Savings,53922.0,2.7,8466.0,-19.1,992968.0,38300,New York,New York,no,yes,no,yes,https://fortune.com/company/goldman-sachs-group/global500/
702,2020,203.0,Morgan Stanley,Financials,Banks: Commercial and Savings,53823.0,7.2,9042.0,3.4,895429.0,60431,New York,New York,no,yes,no,yes,https://fortune.com/company/morgan-stanley/global500/
703,2020,204.0,Caterpillar,Industrials,Construction and Farm Machinery,53800.0,-1.7,6093.0,-0.9,78453.0,102300,Deerfield,Illinois,no,yes,no,no,https://fortune.com/company/caterpillar/global500/
704,2020,205.0,Anheuser-Busch InBev,"Food, Beverages & Tobacco",Beverages,53723.0,-1.6,9171.0,110.0,236648.0,171915,Leuven,,no,yes,no,no,https://fortune.com/company/anheuser-busch-inbev/global500/
705,2020,206.0,Guangzhou Automobile Industry Group,Motor Vehicles & Parts,Motor Vehicles & Parts,53662.0,-2.5,564.5,-36.3,43837.9,105780,Guangzhou,,no,yes,no,no,https://fortune.com/company/guangzhou-automobile-industry-group/global500/
706,2020,207.0,LG Electronics,Technology,"Electronics, Electrical Equip.",53464.0,-4.1,26.8,-97.6,38796.1,74000,Seoul,,no,yes,no,yes,https://fortune.com/company/lg-electronics/global500/
707,2020,208.0,China Vanke,Financials,Real estate,53253.0,18.6,5626.7,10.2,248360.3,131505,Shenzhen,,no,yes,no,yes,https://fortune.com/company/china-vanke/global500/
708,2020,209.0,América Móvil,Telecommunications,Telecommunications,52323.0,-3.1,3518.0,28.7,81132.0,191523,Mexico City,,no,yes,no,no,https://fortune.com/company/america-movil/global500/
709,2020,210.0,Wuchan Zhongda Group,Wholesalers,Trading,51954.0,14.3,395.7,9.2,13398.8,20332,Hangzhou,,no,yes,no,yes,https://fortune.com/company/wuchan-zhongda-group/global500/
710,2020,211.0,Cisco Systems,Technology,Network and Other Communications Equipment,51904.0,5.2,11621.0,10464.5,97793.0,75900,San Jose,California,no,yes,no,yes,https://fortune.com/company/cisco-systems/global500/
711,2020,212.0,Shandong Energy Group,Energy,"Mining, Crude-Oil Production",51893.0,1.3,729.6,27.3,44551.5,153545,Jinan,,no,yes,no,no,https://fortune.com/company/shandong-energy-group/global500/
712,2020,213.0,JBS,"Food, Beverages & Tobacco",Food Production,51859.0,4.3,1538.7,22216.8,31412.1,242000,,,no,yes,no,yes,https://fortune.com/company/jbs/global500/
713,2020,214.0,Bayer,Health Care,Pharmaceuticals,51807.0,10.9,4578.9,128.9,141712.0,103824,Leverkusen,,no,yes,no,no,https://fortune.com/company/bayer/global500/
714,2020,215.0,Pfizer,Health Care,Pharmaceuticals,51750.0,-3.5,16273.0,45.9,167489.0,88300,New York,New York,no,yes,no,no,https://fortune.com/company/pfizer/global500/
715,2020,216.0,Itaú Unibanco Holding,Financials,Banks: Commercial and Savings,51728.0,-5.4,6874.7,0.9,407131.0,94881,,,no,yes,no,no,https://fortune.com/company/itau-unibanco-holding/global500/
716,2020,217.0,Aluminum Corp. of China,Materials,Metals,51649.0,13.8,273.2,142.4,93947.7,156286,Beijing,,no,yes,no,yes,https://fortune.com/company/aluminum-corp-of-china/global500/
717,2020,218.0,HBIS Group,Materials,Metals,51345.0,0.8,-94.1,,66332.8,127116,Shijiazhuang,,no,no,no,yes,https://fortune.com/company/hbis-group/global500/
718,2020,219.0,HCA Healthcare,Health Care,Health Care: Medical Facilities,51336.0,10.0,3505.0,-7.4,45058.0,245000,Nashville,Tennessee,no,yes,no,yes,https://fortune.com/company/hca-holdings/global500/
719,2020,220.0,Shanghai Pudong Development Bank,Financials,Banks: Commercial and Savings,51313.0,1.5,8507.1,0.6,1006833.2,58253,Shanghai,,no,yes,no,yes,https://fortune.com/company/shanghai-pudong-development-bank/global500/
720,2020,221.0,State Bank of India,Financials,Banks: Commercial and Savings,51091.0,8.0,2788.2,747.9,555132.1,249448,Mumbai,,no,yes,no,no,https://fortune.com/company/state-bank-of-india/global500/
721,2020,222.0,Industrial Bank,Financials,Banks: Commercial and Savings,50945.0,-0.1,9534.4,4.0,1025838.2,60455,Fuzhou,,no,yes,no,yes,https://fortune.com/company/industrial-bank/global500/
722,2020,223.0,Royal Bank of Canada,Financials,Banks: Commercial and Savings,50863.0,14.0,9678.0,0.4,1087304.1,82801,"Toronto, Ontario",,no,yes,no,yes,https://fortune.com/company/royal-bank-of-canada/global500/
723,2020,224.0,Lenovo Group,Technology,"Computers, Office Equipment",50716.0,-0.6,665.1,11.5,32128.2,63000,Hong Kong,,no,yes,no,yes,https://fortune.com/company/lenovo-group/global500/
724,2020,225.0,Novartis,Health Care,Pharmaceuticals,50486.0,-5.0,11732.0,-7.0,118370.0,103914,Basel,,no,yes,no,no,https://fortune.com/company/novartis/global500/
725,2020,226.0,Tokio Marine Holdings,Financials,Insurance: Property and Casualty (Stock),50270.0,1.8,2389.2,-3.5,233681.6,41101,Tokyo,,no,yes,no,yes,https://fortune.com/company/tokio-marine-holdings/global500/
726,2020,227.0,Korea Electric Power,Energy,Utilities,50257.0,-7.9,-2012.7,,170888.0,47452,Jeollanam-do,,no,no,no,yes,https://fortune.com/company/korea-electric-power/global500/
727,2020,228.0,Vodafone Group,Telecommunications,Telecommunications,49960.0,-1.1,-1022.0,,185455.7,95219,Newbury,,no,no,no,no,https://fortune.com/company/vodafone-group/global500/
728,2020,229.0,Kia,Motor Vehicles & Parts,Motor Vehicles & Parts,49894.0,1.3,1567.4,49.2,47863.7,52448,Seoul,,no,yes,no,no,https://fortune.com/company/kia-motors/global500/
729,2020,230.0,Continental,Motor Vehicles & Parts,Motor Vehicles & Parts,49783.0,-5.0,-1371.1,-140.1,47778.5,241458,Hanover,,no,no,no,no,https://fortune.com/company/continental/global500/
730,2020,231.0,American International Group,Financials,Insurance: Property and Casualty (Stock),49746.0,5.0,3348.0,,525064.0,46000,New York,New York,no,yes,no,no,https://fortune.com/company/aig/global500/
731,2020,232.0,Deutsche Bahn,Transportation,Railroads,49729.0,-4.4,746.5,19.8,73885.3,323944,Berlin,,no,yes,no,yes,https://fortune.com/company/deutsche-bahn/global500/
732,2020,233.0,Swiss Re,Financials,Insurance: Property and Casualty (Stock),49314.0,33.1,727.0,57.4,238567.0,15401,Zurich,,no,yes,no,yes,https://fortune.com/company/swiss-re/global500/
733,2020,234.0,Xiamen C&D,Wholesalers,Trading,49170.0,15.1,667.3,5.7,49003.6,26732,Xiamen,,no,yes,no,yes,https://fortune.com/company/xiamen-cd/global500/
734,2020,235.0,China Merchants Group,Transportation,"Mail, Package, and Freight Delivery",49126.0,7.0,5233.1,17.1,277918.2,157635,Hong Kong,,no,yes,no,yes,https://fortune.com/company/china-merchants-group/global500/
735,2020,236.0,Idemitsu Kosan,Energy,Petroleum Refining,48892.0,39.3,-211.0,-128.7,35966.9,16020,Tokyo,,no,no,no,yes,https://fortune.com/company/idemitsu-kosan/global500/
736,2020,237.0,Sumitomo Mitsui Financial Group,Financials,Banks: Commercial and Savings,48880.0,-5.5,6474.1,-1.2,2034454.7,86443,Tokyo,,no,yes,no,no,https://fortune.com/company/sumitomo-mitsui-financial-group/global500/
737,2020,238.0,Sumitomo,Wholesalers,Trading,48746.0,1.2,1576.1,-45.5,75216.0,72642,Tokyo,,no,yes,no,yes,https://fortune.com/company/sumitomo/global500/
738,2020,239.0,China Minsheng Banking,Financials,Banks: Commercial and Savings,48528.0,1.1,7790.3,2.4,959249.0,58933,Beijing,,no,yes,no,yes,https://fortune.com/company/china-minsheng-banking/global500/
739,2020,240.0,Sberbank,Financials,Banks: Commercial and Savings,48340.0,7.7,13059.6,-1.6,482464.1,281338,Moscow,,no,yes,no,no,https://fortune.com/company/sberbank/global500/
740,2020,241.0,KDDI,Telecommunications,Telecommunications,48171.0,5.1,5884.4,5.6,88647.6,44952,Tokyo,,no,yes,no,yes,https://fortune.com/company/kddi/global500/
741,2020,242.0,Groupe BPCE,Financials,Banks: Commercial and Savings,47911.0,-3.3,3391.3,-5.0,1501843.0,100849,Paris,,no,yes,no,yes,https://fortune.com/company/groupe-bpce/global500/
742,2020,243.0,Zhejiang Geely Holding Group,Motor Vehicles & Parts,Motor Vehicles & Parts,47886.0,-3.6,1231.9,-37.4,56805.2,131426,Hangzhou,,no,yes,no,yes,https://fortune.com/company/zhejiang-geely-holding-group/global500/
743,2020,244.0,Saint-Gobain,Materials,"Building Materials, Glass",47650.0,-3.3,1573.7,217.5,56100.9,170639,Courbevoie,,no,yes,no,no,https://fortune.com/company/saint-gobain/global500/
744,2020,245.0,Repsol,Energy,Petroleum Refining,47544.0,-7.6,-4271.1,-254.6,64981.3,22754,Madrid,,no,no,no,yes,https://fortune.com/company/repsol/global500/
745,2020,246.0,MS&AD Insurance Group Holdings,Financials,Insurance: Property and Casualty (Stock),47537.0,-4.2,1315.6,-24.3,214642.9,41942,Tokyo,,no,yes,no,yes,https://fortune.com/company/msad-insurance-group-holdings/global500/
746,2020,247.0,Denso,Motor Vehicles & Parts,Motor Vehicles & Parts,47400.0,-2.0,626.4,-72.7,52297.6,170932,Kariya,,no,yes,no,no,https://fortune.com/company/denso/global500/
747,2020,248.0,ThyssenKrupp,Materials,Metals,47358.0,-6.9,-342.8,-3701.7,39761.4,162372,Essen,,no,no,yes,yes,https://fortune.com/company/thyssenkrupp/global500/
748,2020,249.0,Orange,Telecommunications,Telecommunications,47275.0,-3.2,3364.5,45.9,119314.5,146768,Paris,,no,yes,no,no,https://fortune.com/company/orange/global500/
749,2020,250.0,AIA Group,Financials,"Insurance: Life, Health (stock)",47242.0,45.9,6648.0,156.0,284132.0,23000,Hong Kong,,no,yes,no,yes,https://fortune.com/company/aia-group/global500/
750,2020,251.0,American Express,Financials,Diversified Financials,47020.0,8.6,6759.0,-2.3,198321.0,64500,New York,New York,no,yes,no,yes,https://fortune.com/company/american-express/global500/
751,2020,252.0,Delta Air Lines,Transportation,Airlines,47007.0,5.8,4767.0,21.1,64532.0,91224,Atlanta,Georgia,no,yes,no,yes,https://fortune.com/company/delta-air-lines/global500/
752,2020,253.0,China Everbright Group,Financials,Banks: Commercial and Savings,46957.0,12.1,1989.6,5.2,748020.4,79800,Beijing,,no,yes,no,yes,https://fortune.com/company/china-everbright-group/global500/
753,2020,254.0,Banco Bilbao Vizcaya Argentaria,Financials,Banks: Commercial and Savings,46892.0,-1.5,3930.8,-37.4,784209.7,126973,Bilbao,,no,yes,no,yes,https://fortune.com/company/banco-bilbao-vizcaya-argentaria/global500/
754,2020,255.0,E.ON,Energy,Energy,46861.0,31.3,1752.8,-53.9,110630.5,78948,Essen,,no,yes,no,yes,https://fortune.com/company/e-on/global500/
755,2020,256.0,Merck,Health Care,Pharmaceuticals,46840.0,10.7,9843.0,58.2,84397.0,71000,Kenilworth,New Jersey,no,yes,no,yes,https://fortune.com/company/merck/global500/
756,2020,257.0,American Airlines Group,Transportation,Airlines,45768.0,2.8,1686.0,19.4,59995.0,133700,Fort Worth,Texas,no,yes,no,yes,https://fortune.com/company/american-airlines-group/global500/
757,2020,258.0,Charter Communications,Telecommunications,Telecommunications,45764.0,4.9,1668.0,35.6,148188.0,95100,Stamford,Connecticut,no,yes,no,no,https://fortune.com/company/charter-communications/global500/
758,2020,259.0,Volvo,Motor Vehicles & Parts,Motor Vehicles & Parts,45690.0,1.6,3793.0,32.4,56077.1,98280,,,no,yes,no,no,https://fortune.com/company/volvo/global500/
759,2020,260.0,Woolworths Group,Food & Drug Stores,Food & Drug Stores,45524.0,-4.8,1925.2,44.1,16481.3,196000,Bella Vista,,no,yes,no,no,https://fortune.com/company/woolworths/global500/
760,2020,261.0,BHP Group,Energy,"Mining, Crude-Oil Production",45139.0,-1.5,8306.0,124.2,100861.0,28926,Melbourne,,no,yes,no,yes,https://fortune.com/company/bhp-billiton/global500/
761,2020,262.0,Finatis,Food & Drug Stores,Food & Drug Stores,45045.0,-13.8,-615.6,,41093.3,209747,Paris,,no,no,no,no,https://fortune.com/company/finatis/global500/
762,2020,263.0,Allstate,Financials,Insurance: Property and Casualty (Stock),44675.0,12.2,4847.0,115.2,119950.0,46035,Northbrook,Illinois,no,yes,no,yes,https://fortune.com/company/allstate/global500/
763,2020,264.0,COSCO Shipping,Transportation,Shipping,44655.0,4.8,1086.6,-30.1,125906.4,118243,Shanghai,,no,yes,no,yes,https://fortune.com/company/china-cosco-shipping/global500/
764,2020,265.0,Shaanxi Yanchang Petroleum (Group),Energy,"Mining, Crude-Oil Production",44564.0,1.6,215.2,-29.8,57548.6,129920,Xi'an,,no,yes,no,no,https://fortune.com/company/shaanxi-yanchang-petroleum-group/global500/
765,2020,266.0,Toronto-Dominion Bank,Financials,Banks: Commercial and Savings,44502.0,8.0,8781.0,0.3,1076921.3,89031,"Toronto, Ontario",,no,yes,no,yes,https://fortune.com/company/toronto-dominion-bank/global500/
766,2020,266.0,China Huaneng Group,Energy,Energy,44502.0,5.3,186.5,2000.4,161663.2,130764,Beijing,,no,yes,no,no,https://fortune.com/company/china-huaneng-group/global500/
767,2020,267.0,Banco Bradesco,Financials,Banks: Commercial and Savings,44491.0,2.9,5330.5,17.5,342746.8,86136,Osasco,,no,yes,no,no,https://fortune.com/company/banco-bradesco/global500/
768,2020,268.0,Pegatron,Technology,"Electronics, Electrical Equip.",44207.0,-0.6,625.0,69.5,19033.2,172995,Taipei,,no,yes,no,yes,https://fortune.com/company/pegatron/global500/
769,2020,269.0,New York Life Insurance,Financials,"Insurance: Life, Health (Mutual)",44117.0,1.6,1003.8,14.1,330806.3,11519,New York,New York,no,yes,no,yes,https://fortune.com/company/new-york-life-insurance/global500/
770,2020,270.0,Talanx,Financials,Insurance: Property and Casualty (Stock),44020.0,3.8,1033.1,24.5,199331.5,21516,Hanover,,no,yes,no,yes,https://fortune.com/company/talanx/global500/
771,2020,271.0,Nationwide,Financials,Insurance: Property and Casualty (Mutual),43982.0,1.6,829.7,61.9,239539.6,28114,Columbus,Ohio,no,yes,no,no,https://fortune.com/company/nationwide/global500/
772,2020,272.0,Shaanxi Coal & Chemical Industry,Energy,"Mining, Crude-Oil Production",43798.0,3.3,119.5,31.7,78756.6,120802,Xi'an,,no,yes,no,yes,https://fortune.com/company/shaanxi-coal-chemical-industry/global500/
773,2020,273.0,ACS,Engineering & Construction,Engineering & Construction,43706.0,1.0,1076.7,-0.3,43315.7,190431,Madrid,,no,yes,no,no,https://fortune.com/company/acs/global500/
774,2020,274.0,Best Buy,Retailing,Specialty Retailers,43638.0,1.8,1541.0,5.3,15591.0,125000,Richfield,Minnesota,no,yes,yes,no,https://fortune.com/company/best-buy/global500/
775,2020,275.0,United Airlines Holdings,Transportation,Airlines,43259.0,4.7,3009.0,41.3,52611.0,96000,Chicago,Illinois,no,yes,no,yes,https://fortune.com/company/united-continental-holdings/global500/
776,2020,276.0,Hanwha,Financials,"Insurance: Life, Health (stock)",43258.0,-2.4,77.2,-81.9,157646.1,57967,Seoul,,no,yes,no,no,https://fortune.com/company/hanwha/global500/
777,2020,277.0,Liberty Mutual Insurance Group,Financials,Insurance: Property and Casualty (Stock),43228.0,1.3,1044.0,-51.7,133644.0,45000,Boston,Massachusetts,no,yes,no,no,https://fortune.com/company/liberty-mutual-insurance-group/global500/
778,2020,278.0,Accenture,Technology,Information Technology Services,43215.0,5.4,4779.1,17.7,29789.9,492000,Dublin,,no,yes,yes,yes,https://fortune.com/company/accenture/global500/
779,2020,279.0,Rio Tinto Group,Energy,"Mining, Crude-Oil Production",43165.0,6.5,8010.0,-41.3,87802.0,46007,London,,no,yes,no,no,https://fortune.com/company/rio-tinto-group/global500/
780,2020,280.0,Sinomach,Industrials,Industrial Machinery,43122.0,-5.1,452.3,-7.3,55071.4,146792,Beijing,,no,yes,no,no,https://fortune.com/company/sinomach/global500/
781,2020,281.0,GlaxoSmithKline,Health Care,Pharmaceuticals,43073.0,4.8,5927.4,22.7,105552.1,99437,Brentford,,no,yes,yes,yes,https://fortune.com/company/glaxosmithkline/global500/
782,2020,282.0,Dow,Chemicals,Chemicals,42951.0,,-1359.0,,60524.0,36500,Midland,Michigan,yes,no,no,no,https://fortune.com/company/dow/global500/
783,2020,283.0,Xiamen ITG Holding Group,Wholesalers,Trading,42790.0,3.3,41.8,-33.4,14656.1,15178,Xiamen,,no,yes,no,no,https://fortune.com/company/xiamen-itg-holding-group/global500/
784,2020,284.0,Wilmar International,"Food, Beverages & Tobacco",Food Production,42641.0,-4.2,1293.4,14.7,47048.6,90000,Singapore,,no,yes,no,no,https://fortune.com/company/wilmar-international/global500/
785,2020,285.0,Bouygues,Engineering & Construction,Engineering & Construction,42543.0,0.9,1325.2,-14.3,44170.9,130500,Paris,,no,yes,no,yes,https://fortune.com/company/bouygues/global500/
786,2020,286.0,Tyson Foods,"Food, Beverages & Tobacco",Food Production,42405.0,5.9,2022.0,-33.1,33097.0,141000,Springdale,Arkansas,no,yes,no,yes,https://fortune.com/company/tyson-foods/global500/
787,2020,287.0,Banco do Brasil,Financials,Banks: Commercial and Savings,42180.0,-2.7,4157.6,9.9,361080.8,93190,Brasilia,,no,yes,no,no,https://fortune.com/company/banco-do-brasil/global500/
788,2020,288.0,Sanofi,Health Care,Pharmaceuticals,42119.0,,3140.6,-38.2,126534.9,100409,Paris,,no,yes,no,no,https://fortune.com/company/sanofi/global500/
789,2020,289.0,China United Network Communications,Telecommunications,Telecommunications,42052.0,-4.4,721.2,16.9,81001.3,243790,Beijing,,no,yes,no,no,https://fortune.com/company/china-united-network-communications/global500/
790,2020,290.0,Deutsche Bank,Financials,Banks: Commercial and Savings,41780.0,-11.0,-6032.8,-2014.5,1456509.3,87597,Frankfurt,,no,no,no,no,https://fortune.com/company/deutsche-bank/global500/
791,2020,291.0,TJX,Retailing,Specialty Retailers,41717.0,7.0,3272.2,6.9,24145.0,286000,Framingham,Massachusetts,no,yes,no,yes,https://fortune.com/company/tjx/global500/
792,2020,292.0,UBS Group,Financials,Banks: Commercial and Savings,41482.0,-3.4,4304.0,-4.7,972183.0,68601,Zurich,,no,yes,no,yes,https://fortune.com/company/ubs-group/global500/
793,2020,293.0,Metro,Food & Drug Stores,Food & Drug Stores,41371.0,-4.8,-142.1,-134.7,15803.2,97606,,,no,no,no,no,https://fortune.com/company/metro/global500/
794,2020,294.0,Shandong Energy Group,Energy,"Mining, Crude-Oil Production",41323.0,6.3,274.9,,45730.9,101166,Zoucheng,,no,yes,no,no,https://fortune.com/company/yankuang-group/global500/
795,2020,295.0,Cedar Holdings Group,Wholesalers,Trading,41277.0,1.6,122.1,-85.6,16736.9,30984,Guangzhou,,no,yes,no,no,https://fortune.com/company/cedar-holdings-group/global500/
796,2020,296.0,Bunge,"Food, Beverages & Tobacco",Food Production,41140.0,-10.1,-1280.0,-579.4,18317.0,24000,St. Louis,Missouri,no,no,no,no,https://fortune.com/company/bunge/global500/
797,2020,297.0,XMXYG,Wholesalers,Trading,41135.0,12.7,220.0,10.4,20007.5,11635,Xiamen,,no,yes,no,yes,https://fortune.com/company/xiamen-xiangyu-group/global500/
798,2020,298.0,M&G,Financials,"Insurance: Life, Health (stock)",41076.0,,1429.2,,299658.9,8021,London,,yes,yes,no,no,https://fortune.com/company/mg/global500/
799,2020,299.0,Mitsubishi Electric,Industrials,"Electronics, Electrical Equip.",41045.0,0.7,2040.4,-0.2,40804.8,146518,Tokyo,,no,yes,no,yes,https://fortune.com/company/mitsubishi-electric/global500/
800,2020,300.0,Jardine Matheson,Motor Vehicles & Parts,Motor Vehicles & Parts,40922.0,-3.8,2838.0,63.9,97028.0,464000,Hong Kong,,no,yes,no,no,https://fortune.com/company/jardine-matheson/global500/
801,2020,301.0,ZF Friedrichshafen,Motor Vehicles & Parts,Motor Vehicles & Parts,40873.0,-6.2,391.7,-63.2,36309.6,147797,Friedrichshafen,,no,yes,no,no,https://fortune.com/company/zf-friedrichshafen/global500/
802,2020,302.0,Iberdrola,Energy,Utilities,40783.0,-1.5,3812.5,7.2,137347.0,34306,Bilbao,,no,yes,no,yes,https://fortune.com/company/iberdrola/global500/
803,2020,303.0,Lufthansa Group,Transportation,Airlines,40768.0,-3.6,1357.7,-46.8,47880.5,118292,Cologne,,no,yes,no,yes,https://fortune.com/company/lufthansa-group/global500/
804,2020,304.0,China National Aviation Fuel Group,Wholesalers,Trading,40487.0,-4.4,568.7,19.4,9711.6,13705,Beijing,,no,yes,no,yes,https://fortune.com/company/china-national-aviation-fuel-group/global500/
805,2020,305.0,TIAA,Financials,"Insurance: Life, Health (Mutual)",40454.0,-1.5,2460.1,57.6,615042.3,16533,New York,New York,no,yes,no,no,https://fortune.com/company/tiaa/global500/
806,2020,306.0,Midea Group,Industrials,"Electronics, Electrical Equip.",40440.0,2.2,3504.6,14.6,43348.9,134897,Foshan,,no,yes,no,yes,https://fortune.com/company/midea-group/global500/
807,2020,307.0,Shandong Weiqiao Pioneering Group,Industrials,Textiles,40426.0,-6.0,792.1,-7.1,34841.8,111121,Shandong,,no,yes,no,yes,https://fortune.com/company/shandong-weiqiao-pioneering-group/global500/
808,2020,308.0,Bharat Petroleum,Energy,Petroleum Refining,40410.0,-5.9,430.9,-61.4,19952.2,12171,Mumbai,,no,yes,no,no,https://fortune.com/company/bharat-petroleum/global500/
809,2020,309.0,Intesa Sanpaolo,Financials,Banks: Commercial and Savings,40359.0,3.4,4680.7,-2.1,915992.9,89102,Turin,,no,yes,no,no,https://fortune.com/company/intesa-sanpaolo/global500/
810,2020,310.0,Daiwa House Industry,Engineering & Construction,Engineering & Construction,40288.0,7.8,2148.6,0.3,42818.4,47133,Osaka,,no,yes,no,yes,https://fortune.com/company/daiwa-house-industry/global500/
811,2020,311.0,Edeka Zentrale,Wholesalers,Wholesalers: Food and Grocery,39824.0,-1.6,380.8,0.2,8844.1,381000,Hamburg,,no,yes,no,yes,https://fortune.com/company/edeka-zentrale/global500/
812,2020,312.0,Fresenius,Health Care,Health Care: Medical Facilities,39632.0,0.2,2107.6,-11.9,75207.5,294134,Bad Homburg,,no,yes,no,yes,https://fortune.com/company/fresenius/global500/
813,2020,313.0,Oracle,Technology,Computer Software,39506.0,-0.8,11083.0,189.8,108709.0,136000,Redwood City,California,no,yes,yes,no,https://fortune.com/company/oracle/global500/
814,2020,314.0,Magna International,Motor Vehicles & Parts,Motor Vehicles & Parts,39431.0,-3.4,1765.0,-23.1,25790.0,165000,"Aurora, Ontario",,no,yes,no,no,https://fortune.com/company/magna-international/global500/
815,2020,315.0,State Power Investment,Energy,Energy,39407.0,15.1,179.5,5.2,171460.1,123010,Beijing,,no,yes,no,no,https://fortune.com/company/state-power-investment/global500/
816,2020,316.0,General Dynamics,Aerospace & Defense,Aerospace & Defense,39350.0,8.7,3484.0,4.2,48841.0,102900,Reston,Virginia,no,yes,yes,no,https://fortune.com/company/general-dynamics/global500/
817,2020,317.0,SNCF Group,Transportation,Railroads,39308.0,,-896.5,-638.8,107808.8,276350,St. Denis,,no,no,no,yes,https://fortune.com/company/sncf-mobilites/global500/
818,2020,318.0,Deere,Industrials,Construction and Farm Machinery,39258.0,5.1,3253.0,37.4,73011.0,73489,Moline,Illinois,no,yes,no,no,https://fortune.com/company/deere/global500/
819,2020,319.0,Maersk,Transportation,Shipping,39198.0,-5.0,-84.0,-102.7,55399.0,83512,Copenhagen,,no,no,no,no,https://fortune.com/company/maersk-group/global500/
820,2020,320.0,DZ Bank,Financials,Banks: Commercial and Savings,39144.0,22.4,1894.9,94.9,627847.0,27560,Frankfurt,,no,yes,no,no,https://fortune.com/company/dz-bank/global500/
821,2020,321.0,Nike,Apparel,Apparel,39117.0,7.5,4029.0,108.4,23717.0,76700,Beaverton,Oregon,no,yes,no,yes,https://fortune.com/company/nike/global500/
822,2020,322.0,Progressive,Financials,Insurance: Property and Casualty (Stock),39022.0,22.0,3970.3,51.8,54895.3,41571,Mayfield Village,Ohio,no,yes,yes,yes,https://fortune.com/company/progressive/global500/
823,2020,323.0,Suning.com Group,Retailing,Specialty Retailers,38971.0,5.2,1424.8,-29.3,34003.0,117669,Nanjing,,no,yes,no,no,https://fortune.com/company/suning-commerce-group/global500/
824,2020,324.0,Publix Super Markets,Food & Drug Stores,Food & Drug Stores,38463.0,5.7,3005.4,26.2,24507.1,207000,Lakeland,Florida,no,yes,no,yes,https://fortune.com/company/publix-super-markets/global500/
