City,Region,Country,"Internet Price, 2010","Internet Price, 2011","Internet Price, 2012","Internet Price, 2013","Internet Price, 2014","Internet Price, 2015","Internet Price, 2016","Internet Price, 2017","Internet Price, 2018","Internet Price, 2019","Internet Price, 2020"
Padua,Veneto,Italy,0.0,0.0,0.0,33.3333333333333,0.0,0.0,32.6938358496992,0.0,0.0,31.329209170665198,0.0
Bergamo,Lombardy,Italy,0.0,0.0,0.0,0.0,0.0,29.289617486338802,36.3264842774435,0.0,0.0,0.0,33.401100454923004
Venice,Veneto,Italy,0.0,0.0,0.0,0.0,32.884292647525704,0.0,0.0,0.0,0.0,0.0,0.0
Rennes,,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3631904706295,25.502399128403695,0.0
Lille,,France,0.0,0.0,0.0,0.0,0.0,27.4826958105647,28.831876489953498,28.827530228392302,29.6625014597688,29.102957308200303,29.782647905639703
Moscow,,Russia,16.2717168447178,13.163568108687901,11.9924404374632,12.545999727409,10.328748324538902,6.5288083550599,5.72422054869586,7.62915148224216,7.55504565042395,7.2131559586428295,6.64898899462998
Saint Petersburg,,Russia,0.0,15.492789893933999,11.081162024558301,10.9115022908126,9.56181846364735,7.245830712299661,6.052101448296191,7.58431218522292,7.48346263687986,7.15007330678642,7.2961564844175495
Lausanne,Canton of Vaud,Switzerland,0.0,52.94117647058821,63.9175257731959,40.625,0.0,71.0130694266072,53.9006114099205,62.3628486223906,60.021275010973795,61.1449602057936,63.092720277063506
Novosibirsk,Novosibirsk Oblast,Russia,0.0,0.0,0.0,0.0,10.7383703449165,6.390569059291691,5.52706123571933,8.20923703351011,8.72156306891889,8.32720162514391,7.79268048727061
Yekaterinburg,Sverdlovsk Oblast,Russia,0.0,0.0,0.0,10.9717868338558,10.022478988588698,8.65300032433916,5.88580510090166,7.77884984922899,8.13808110630561,7.906358246430731,7.19224668032459
Samara,Samara Oblast,Russia,0.0,0.0,0.0,0.0,11.4542617012442,0.0,6.73207124929106,8.85481780993177,7.51335683752164,7.992799353245079,7.28583947996845
Omsk,Omsk Oblast,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81112505187728,6.87278925279035,7.84019683170519
Kazan,Republic of Tatarstan,Russia,0.0,0.0,0.0,0.0,0.0,9.04407270186994,5.88790214637679,7.210977869969191,7.1185278497516595,6.577513862670469,5.71873180665555
Chelyabinsk,Chelyabinsk Oblast,Russia,0.0,0.0,0.0,0.0,0.0,8.85695395631401,7.07021181432394,8.03655081759484,7.04206881307237,6.98915393855188,0.0
Ufa,Bashkortostan,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51488163434919,6.234105807076499,5.97518031264804
Volgograd,Volgograd Oblast,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32297841774198,8.01825412825541,5.701961332149231
Perm,Perm Krai,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.751497769539041,8.8846824567727,8.37475570659418
Krasnoyarsk,Krasnoyarsk Krai,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3833058647237895,7.381884752997039,4.70411809902311
Beijing,,People's Republic of China,17.5953079178886,25.5023183925811,27.032967032967,18.996103569633,19.7138925336832,23.4044019632715,18.454256274447104,15.664068245330201,15.4415481181796,13.8077083765783,13.5905734661567
Vladivostok,Primorsky Krai,Russia,0.0,0.0,0.0,0.0,0.0,0.0,7.63593121166963,0.0,11.483772894770699,9.496945149310312,8.891495952320199
San Antonio,Texas,United States of America,0.0,87.5,38.3333333333333,57.148333333333305,51.0,44.811875,48.8842307692308,55.5333333333333,57.523333333333305,59.798,66.89473684210529
Tomsk,Tomsk Oblast,Russia,0.0,0.0,0.0,13.5841170323929,0.0,0.0,0.0,0.0,6.221031554485919,5.65096005229429,6.3239934774746
Tbilisi,,Georgia,0.0,0.0,18.565932058931,15.7994460694225,13.416563100214699,10.6085621596571,12.3848663522013,14.7213808555662,16.6876824328126,16.3894013495945,15.6510989010989
Maribor,Maribor City Municipality,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,24.6906572823249,0.0,40.5815718790144,40.4563087855752,0.0
Aachen,North Rhine-Westphalia,Germany,0.0,0.0,0.0,0.0,0.0,31.1475409836066,0.0,37.0857590685177,32.462921873175304,35.6735095927825,30.339332913221696
Stuttgart,Baden-Wurttemberg,Germany,0.0,36.207729468599,27.983539094650197,45.0108225108225,29.3863110627296,27.806921675774102,32.239754796231104,27.5406777130915,33.0094593016466,31.970578029505898,32.8015935236808
Karlsruhe,Baden-Wurttemberg,Germany,0.0,0.0,0.0,0.0,0.0,0.0,29.515268475422896,0.0,34.1261499733998,31.005842978351897,37.600979567680895
Hamburg,,Germany,35.8024691358025,27.004830917874397,26.748971193415603,27.054112554112603,32.884292647525704,24.6608807457409,27.3470314451129,31.6678395496129,37.9695589551948,34.9757848470602,34.99989979669861
Ahmedabad,Gujarat,India,14.5491803278689,17.2375444839858,13.039355144618302,27.138643067846605,15.438495520422098,22.9635951220608,15.9940039687714,11.2024805884271,10.099508036234301,8.569119455546879,9.457178088628538
Prague,,Czech Republic,0.0,28.659611992945297,22.3824786324786,21.656534954407302,20.938481863798103,17.1337647060027,17.4790054690909,19.7856907321747,22.377534871150605,21.6167761581454,20.9055549253188
